commit	date	rules	kind	file	line	old	new	count
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1449	Code	A	3
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1543	Code	B	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1577	Code	EA	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	659	Code	Opcode	4
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1479	Code	X	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5188	Code	from	2
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	632	Code	mask	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	950	Code	notes	2
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	685	Code	par	4
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1199	Consequence	as	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	746	Count	Increment	2
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1182	CurrentFPPType	and	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1514	D	Opcode	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1345	D	determines	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1353	D	fetched	2
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1755	D	mode	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1354	DELILAH	section	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1182	Deliberately	floating	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1513	EL	Instruction	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1555	EL	The	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1514	EL	octal	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	1555	EL	operand	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1460	EL	param	2
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5037	ELEAV	word	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	3967	EN	divisible	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4422	ENPK1	octal	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4445	ENPT	B	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	5037	ENTR	par	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4173	Early	what	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	5090	Error	User	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1191	FPP	bits	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1182	FPP	of	2
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1740	FPP32	Add	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1743	FSB	by	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4457	Faithful	md	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4165	Faithful	non	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4421	Faithful	par	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	950	Fill	the	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	6403	Fix	a	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	5029	Flag	address	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1509	Format	D	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1577	Format	EA	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	5275	Format	Take	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	950	Format	below	2
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1543	Format	ea	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5188	Format	memory	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	5074	IN	Enter	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5028	IN	of	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	5028	INIT	address	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4445	Identical	See	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1577	Increment	Memory	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4509	LBIT	with	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	4647	LBYT	a	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4662	LBYT	see	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5188	LBYT	to	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1349	LDD1	field	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1509	LDDTX	ea	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1182	LDF	D	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1349	LDF1	bits	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5037	LEAVE	Instruction	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4423	LISTING	Control	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4167	LISTING	par	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4473	LOGICAL	A	2
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4173	LSB	bits	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1579	MIN	ea	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4165	ND	K	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4422	ND	_1111_1111_1111	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	3967	ND	be	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	5041	ND	full	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1354	ND	md	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	5039	ND	occurs	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1182	NOT	accumulator	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	2848	NOTE	Transfer	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	5093	Normal	par	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	5029	Not	empty	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	2931	Note	Write	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	4103	ONLY	opcode	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1555	OR	word	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4176	Only	instruction	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	4098	P	mask	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5076	PC	instruction	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5028	PC	to	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4647	PHYSICAL	A	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4509	PHYSICAL	bit	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4692	PHYSICAL	byte	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4774	PHYSICAL	physical	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4597	PHYSICAL	single	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	3453	Page	page	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	3701	Page	see	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4423	Port	Privilege	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4662	Port	docs	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	3970	Port	par	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4612	Port	section	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	2848	Privileged	IDENT	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4173	R1	The	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4423	RASK	Category	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4422	RASK	Opcode	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5041	RASK	instruction	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4165	RASK	only	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4165	RASK	pages	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	5041	RASK	param	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4774	RDUS	without	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	4422	REPK2	mask	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4566	Read	md	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	4703	Read	opcode	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	3967	Ref	must	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	3999	Ref	number	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	3999	RetroCore	core	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4662	RetroCore	md	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	3976	RetroCore	operation	3
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4779	RetroCore	this	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	427	SAD	the	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4169	SAME	Privilege	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4597	SBIT	K	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4692	SBYT	memory	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	427	SHA	see	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	427	SHD	SHIFTS	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	427	SHT	brief	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4038	STBNK	The	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1179	STF	Store	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	3703	Segment	Registers	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1761	T	as	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1345	T	bits	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4649	T	containing	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4707	T	docs	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4523	T	fetched	2
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1194	T	instruction	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4694	T	number	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4777	T	old	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	3998	T	table	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	6403	TODO	moves	2
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4167	TXT	Instruction	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4423	TXT	Instructions	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	3453	Tables	tables	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	3701	Tables	the	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5188	The	A	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	4692	The	a	2
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4509	The	single	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4597	The	the	2
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	2931	This	A	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	2985	This	specified	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	3206	Turn	Interrupt	2
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1555	V	full	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1555	V	param	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	5038	Verified	type	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	3998	WGLOB	segment	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4258	WITHOUT	md	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4248	Walks	par	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1507	Word	word	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1490	X	The	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4176	X	as	2
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4658	X	bits	2
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4511	X	containing	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4177	X	cpu_documentation	2
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4524	X	docs	2
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4943	X	entry	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	3706	X	full	2
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4106	X	instruction	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4599	X	number	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4778	X	of	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	753	X	par	3
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4177	X	section	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4177	X	see	2
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4473	X	to	2
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	834	_	par	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4248	a	Instruction	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	2931	a	on	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4740	a	physical	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4445	a	reentrant	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	4173	advances	opcode	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5038	against	of	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	4743	all	mask	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1743	also	to	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	952	always	as	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4748	always	what	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4745	and	Format	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4447	and	Instruction	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4743	and	Opcode	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1191	and	The	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5038	and	bits	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4486	and	cpu_documentation	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1762	and	md	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4524	and	section	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	5235	are	a	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1188	are	addressing_mode	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1757	are	the	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	1191	arithmetic	opcode	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4777	at	The	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1743	at	added	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4611	at	as	2
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4744	back	Control	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4512	bank	array	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5234	being	byte	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	658	bit	Instruction	3
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4448	bit	Opcode	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1200	bit	cpu_documentation	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	632	bit	octal	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	4562	bit	opcode	2
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4447	bit	par	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4566	bit	see	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5193	bits	The	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	3000	bits	X	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	2999	bits	br	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5231	bits	to	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4177	bound	docs	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	4658	byte	opcode	2
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4779	cache	Note	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	4249	chain	mask	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4173	clean	of	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4169	clear	Category	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4257	clear	as	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	5206	cleared	opcode	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	5702	code	full	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4173	continuously	determines	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4039	core	cpu_documentation	2
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4257	core	full	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4254	core	operation	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	2999	current	DT	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	2945	current	T	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1190	data	par	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4821	delta	Load	2
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4845	delta	Store	2
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	5090	demand	Operations	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4454	descriptor	occurs	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4038	descriptor	param	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	952	destination	full	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	634	disp	displacement	8
9ba4e0d	2026-09-21	-	static function	src/cpu/cpu_instr.c	6422	do_movb	opcode_movb_move_byte	1
9ba4e0d	2026-09-21	-	static function	src/cpu/cpu_instr.c	6543	do_movbf	opcode_movbf_move_bytes_forward	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	6405	document	T	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	5276	e	place	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1181	ea	Store	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	1345	ea	opcode	2
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1743	ea	the	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1743	ea	to	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1344	ea	word	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	6403	edge	block	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	5234	effective	Store	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	5700	emulator	notes	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5700	emulator	see	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4457	entered	see	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4039	entry	section	2
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4258	entry	see	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4707	even	section	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	3998	exact	bank	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5702	exit	The	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	935	extra	destination	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	4173	first	opcode	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1757	floats	field	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4249	forward	Opcode	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1200	fpp	see	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4473	from	array	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4748	from	type	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	3703	function	affected	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1348	funnel	the	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1182	gated	T	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	5234	half	If	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5233	half	X	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	952	have	fetched	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	6406	here	point	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5276	i	and	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	5233	in	EL	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4553	in	array	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4661	in	fetched	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	4038	in	operand	2
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1182	in	the	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1345	in	what	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1555	inclusive	instruction	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	753	incremented	affected	2
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4515	index	Opcode	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4562	index	The	3
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5028	instruction	number	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	2931	instruction	to	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	918	instructions	Instruction	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	5034	instructions	Operations	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	933	instructions	destination	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	919	interleaves	Format	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	2995	into	from	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4551	into	in	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	1348	into	instruction	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4742	into	par	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	3998	inverse	number	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	2945	is	DX	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	753	is	Registers	2
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4779	is	The	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	4523	is	as	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4748	is	determines	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4485	is	fetched	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	4106	is	full	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	5231	is	memory	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	2985	is	on	1
9ba4e0d	2026-09-21	-	comment reference	src/cpu/cpu_instr.c	1747	is	par	1
9ba4e0d	2026-09-21	-	local variable	src/cpu/cpu_instr.c	3706	is	word	1
9ba4e0d	2026-09-21	-	parameter	src/cpu/cpu_instr.c	4445	it	a	1
